Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy,hr_before,hr_after
10,69,0,6,1,5.2,85,2,14,3,9,0,67,79
10,69,0,6,1,4.6,89,2,14,3,10,0,67,79
10,69,0,6,1,4.6,90,2,14,3,10,0,67,79
10,68,0,6,1,4.7,91,2,14,3,10,1,77,76
10,69,0,6,1,4.7,90,2,14,3,10,0,77,76
9,62,0,0,0,0.5,81,2,7,3,3,0,77,59
12,69,2,5,0,6.7,93,3,4,7,22,0,48,60
12,69,0,5,0,6.6,92,3,5,1,0,0,48,59
12,69,0,5,0,6.9,89,3,5,1,1,0,45,58
14,77,0,1,0,11.5,98,1,24,3,5,0,68,70
14,79,0,4,0,10.8,96,1,23,2,20,0,69,69
15,79,0,1,0,10.5,96,1,23,2,21,1,69,69
15,79,0,1,0,10.5,96,1,23,2,21,1,69,81
15,76,0,1,0,11,94,1,23,2,23,1,68,77
15,76,0,1,0,11.1,94,1,24,3,0,0,69,79
9,59,2,0,1,4.2,63,2,7,3,11,0,62,83
9,60,0,0,0,3.3,60,2,24,6,19,0,69,76
10,59,2,0,0,1.3,69,2,24,6,22,1,69,76
10,58,2,0,0,1.4,70,2,24,6,22,0,69,77
12,70,2,6,0,6.6,92,3,4,7,21,0,77,78
12,69,2,5,0,7,90,3,4,7,22,0,79,51
12,69,0,5,0,6.7,92,3,5,1,1,0,79,54
16,81,2,1,0,4.9,95,1,5,5,19,0,79,54
17,77,2,6,0,5.1,95,1,5,5,19,0,76,66
16,79,2,6,0,5.4,94,1,5,5,20,0,76,66
16,83,0,4,0,4.5,97,1,5,5,21,0,59,65
12,76,0,6,0,10.4,99,1,21,7,16,0,60,79
12,76,0,6,0,10.4,99,1,21,7,17,1,59,66
12,77,2,6,0,10.5,99,1,21,7,18,0,58,66
12,78,0,1,0,10.8,99,1,21,7,19,0,70,62
8,51,2,7,1,0.4,59,2,27,2,14,0,69,57
8,54,2,7,1,0.1,77,2,27,2,15,0,69,62
8,54,2,4,1,0.1,74,2,27,2,16,0,81,79
11,66,0,0,0,2.2,73,2,22,4,19,0,77,79
11,66,0,0,0,2,73,2,22,4,20,0,79,76
11,65,2,0,0,1.8,72,2,22,4,20,1,83,78
14,79,0,1,0,11.5,96,1,24,3,7,0,76,83
11,66,0,0,0,2.3,72,2,22,4,19,0,76,85
11,66,2,0,0,1.7,73,2,22,4,20,1,77,72
10,62,0,0,0,-2,97,2,14,3,2,0,78,71
10,57,0,4,0,-1.7,99,2,14,3,4,0,51,71
10,62,0,1,0,1.7,82,2,14,3,5,0,54,76
14,79,0,5,0,4.8,95,1,5,5,17,0,54,76
14,79,2,6,0,4.8,94,1,5,5,18,0,66,76
17,76,2,6,0,5.3,95,1,5,5,20,0,66,76
17,78,0,6,0,5.7,95,1,5,5,20,1,65,61
16,83,0,4,0,4.5,97,1,5,5,21,0,79,62
16,85,0,4,0,4.5,97,1,5,5,21,0,66,63
13,72,0,4,0,7,97,3,5,1,20,1,66,58
13,71,2,4,0,6.5,97,3,5,1,21,0,62,70
13,71,2,5,0,6,97,3,5,1,22,1,57,71
12,76,0,4,0,10.3,87,1,20,6,15,0,62,73
12,76,0,1,0,10.5,88,1,20,6,16,0,79,69
12,76,0,4,0,10.1,88,1,20,6,17,0,79,68
12,76,0,4,0,10,88,1,20,6,17,0,76,57
9,61,0,1,1,-0.8,88,3,2,5,14,0,78,56
9,62,0,1,0,-0.8,91,3,2,5,16,1,83,57
9,63,0,1,0,-0.8,92,3,2,5,16,1,85,69
10,58,0,0,0,-1.9,92,2,23,5,6,0,72,68
12,70,0,1,0,6.8,94,3,5,1,18,0,71,68
12,71,0,4,0,7,96,3,5,1,19,0,71,68
12,73,0,4,0,6.9,97,3,5,1,20,1,76,67
13,69,2,5,0,4.9,95,3,6,2,1,0,76,38
12,68,2,5,0,4.7,95,3,6,2,2,1,76,38
9,57,2,0,2,6.2,55,2,24,6,13,0,76,27
9,56,2,0,2,6.8,53,2,24,6,13,0,61,30
9,57,2,0,2,6.9,55,2,24,6,13,0,62,45
13,69,0,0,0,2,98,1,30,2,2,0,63,68
13,68,0,0,0,1.1,99,1,30,2,3,0,58,70
13,68,0,0,0,1.1,99,1,30,2,3,0,70,68
13,68,0,0,0,0.7,99,1,30,2,4,0,71,54
13,67,0,0,0,0.3,99,1,30,2,5,0,73,54
7,38,0,1,0,-4,64,3,1,4,2,0,69,54
7,38,0,1,0,-3.9,62,3,1,4,2,0,68,77
7,27,0,1,0,-3.9,61,3,1,4,2,0,57,78
6,30,0,1,0,-3.8,64,3,1,4,3,0,56,79
6,45,0,7,0,-4.7,89,3,1,4,6,0,57,78
11,68,2,6,0,3.3,99,3,3,6,23,1,69,77
11,70,2,1,0,3.9,99,3,3,6,23,0,68,77
12,68,0,4,0,5.7,98,3,4,7,2,0,68,63
6,54,0,1,1,-3.8,80,3,1,4,9,0,68,77
6,54,0,1,1,-3.8,80,3,1,4,9,0,67,77
6,54,0,1,1,-3.9,80,3,1,4,10,0,38,78
14,77,2,0,0,1.4,84,1,7,7,7,0,38,78
13,78,2,5,1,3.4,81,1,7,7,9,0,27,68
14,79,2,0,1,3.6,81,1,7,7,10,0,30,70
13,78,2,5,1,4.5,77,1,7,7,10,0,45,70
13,77,2,5,1,5.1,73,1,7,7,12,0,68,70
